proto,routeVer,srcIdHex,parentAlias,path,destAlias,seqHex,tsOrigin,slotId,lat,lon,hopCount,netFlags,retryCount,backlogCount,frameIdx,posInFrame,e2eLat,avgLatHop,hopRssiSum,avgRssi,hopSnrSum,avgSnr,throughput,linkMargin,packetLoss,packetSizeBytes
01,1,1D462D,S,N2,S,0001,1779278360,4,0.000000,0.0,1,00,0,0,29654639,20,1,1.000,-36,-36.0,56.00,56.0,928.0,88.0,0,116
01,1,1D462D,S,N2,S,0002,1779278420,4,0.000000,0.0,1,00,0,0,29654640,20,1,1.000,-36,-36.0,56.00,56.0,928.0,88.0,0,116
01,1,1D462D,S,N2,S,0003,1779278480,4,0.000000,0.0,1,00,0,0,29654641,20,1,1.000,-36,-36.0,56.00,56.0,928.0,88.0,0,116
01,1,1D462D,S,N2,S,0004,1779278540,4,0.000000,0.0,1,00,0,0,29654642,20,1,1.000,-36,-36.0,56.00,56.0,928.0,88.0,0,116
01,1,1D462D,S,N2,S,0005,1779278600,4,0.000000,0.0,1,00,0,0,29654643,20,1,1.000,-36,-36.0,56.00,56.0,928.0,88.0,0,116
01,1,1D462D,S,N2,S,0006,1779278660,4,0.000000,0.0,1,00,0,0,29654644,20,1,1.000,-36,-36.0,56.00,56.0,928.0,88.0,0,116
01,1,1D462D,S,N2,S,0007,1779278720,4,0.000000,0.0,1,00,0,0,29654645,20,1,1.000,-38,-38.0,54.00,54.0,928.0,86.0,0,116
01,1,1D462D,S,N2,S,0008,1779278780,4,0.000000,0.0,1,00,0,0,29654646,20,1,1.000,-36,-36.0,56.00,56.0,928.0,88.0,0,116
01,1,1D462D,S,N2,S,0009,1779278840,4,0.000000,0.0,1,00,0,0,29654647,20,1,1.000,-36,-36.0,56.00,56.0,928.0,88.0,0,116
01,1,1D462D,S,N2,S,000A,1779278900,4,0.000000,0.0,1,00,0,0,29654648,20,1,1.000,-38,-38.0,54.00,54.0,928.0,86.0,0,116
01,1,1D462D,S,N2,S,000B,1779278960,4,0.000000,0.0,1,00,0,0,29654649,20,1,1.000,-83,-83.0,9.00,9.0,928.0,41.0,0,116
01,1,1D462D,S,N2,S,000C,1779279020,4,0.000000,0.0,1,00,0,0,29654650,20,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,0,116
01,1,1D462D,S,N2,S,000D,1779279080,4,0.000000,0.0,1,00,0,0,29654651,20,1,1.000,-83,-83.0,9.00,9.0,928.0,41.0,0,116
01,1,1D462D,S,N2,S,000E,1779279140,4,0.000000,0.0,1,00,0,0,29654652,20,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,0,116
01,1,1D462D,S,N2,S,000F,1779279200,4,0.000000,0.0,1,00,0,0,29654653,20,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,0,116
01,1,1D462D,S,N2,S,0010,1779279260,4,0.000000,0.0,1,00,0,0,29654654,20,1,1.000,-83,-83.0,9.00,9.0,928.0,41.0,0,116
01,1,1D462D,S,N2,S,0011,1779279320,4,0.000000,0.0,1,00,0,0,29654655,20,1,1.000,-83,-83.0,9.00,9.0,928.0,41.0,0,116
01,1,1D462D,S,N2,S,0013,1779279440,4,0.000000,0.0,1,00,0,0,29654657,20,1,1.000,-83,-83.0,9.00,9.0,928.0,41.0,1,116
01,1,1D462D,S,N2,S,0015,1779279560,4,0.000000,0.0,1,00,0,0,29654659,20,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,2,116
01,1,1D462D,S,N2,S,0016,1779279620,4,0.000000,0.0,1,00,0,0,29654660,20,1,1.000,-83,-83.0,9.00,9.0,928.0,41.0,2,116
01,1,1D462D,S,N2,S,0017,1779279680,4,0.000000,0.0,1,00,0,0,29654661,20,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,2,116
01,1,1D462D,S,N2,S,0018,1779279740,4,0.000000,0.0,1,00,0,0,29654662,20,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,2,116
03,1,DE5C6F,S,R1,S,0001,1779279900,1,0.000000,0.0,1,00,0,0,29654665,0,1,1.000,-77,-77.0,15.00,15.0,904.0,47.0,0,113
01,1,1D462D,S,N2,S,0019,1779279920,4,0.000000,0.0,1,00,0,0,29654665,20,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,2,116
03,1,DE5C6F,S,R1,S,0002,1779279960,1,0.000000,0.0,1,00,0,0,29654666,0,1,1.000,-76,-76.0,16.00,16.0,904.0,48.0,0,113
01,1,1D462D,S,N2,S,001A,1779279980,4,0.000000,0.0,1,00,0,0,29654666,20,1,1.000,-83,-83.0,9.00,9.0,928.0,41.0,2,116
03,1,DE5C6F,S,R1,S,0003,1779280020,1,0.000000,0.0,1,00,0,0,29654667,0,1,1.000,-76,-76.0,16.00,16.0,904.0,48.0,0,113
02,1,1D462D,S,N2-R1,S,001B,1779280040,4,0.000000,0.0,2,00,0,0,29654667,20,2,1.000,-145,-72.5,39.00,19.5,380.0,51.5,2,95
03,1,DE5C6F,S,R1,S,0004,1779280080,1,0.000000,0.0,1,00,0,0,29654668,0,1,1.000,-77,-77.0,15.00,15.0,904.0,47.0,0,113
02,1,1D462D,S,N2-R1,S,001C,1779280100,4,0.000000,0.0,2,00,0,0,29654668,20,2,1.000,-149,-74.5,35.00,17.5,380.0,49.5,2,95
03,1,DE5C6F,S,R1,S,0005,1779280140,1,0.000000,0.0,1,00,0,0,29654669,0,1,1.000,-79,-79.0,13.00,13.0,904.0,45.0,0,113
02,1,1D462D,S,N2-R1,S,001D,1779280160,4,0.000000,0.0,2,00,0,0,29654669,20,2,1.000,-149,-74.5,35.00,17.5,380.0,49.5,2,95
03,1,DE5C6F,S,R1,S,0006,1779280200,1,0.000000,0.0,1,00,0,0,29654670,0,1,1.000,-78,-78.0,14.00,14.0,904.0,46.0,0,113
02,1,1D462D,S,N2-R1,S,001E,1779280220,4,0.000000,0.0,2,00,0,0,29654670,20,2,1.000,-148,-74.0,36.00,18.0,380.0,50.0,2,95
03,1,DE5C6F,S,R1,S,0007,1779280260,1,0.000000,0.0,1,00,0,0,29654671,0,1,1.000,-80,-80.0,12.00,12.0,904.0,44.0,0,113
02,1,1D462D,S,N2-R1,S,001F,1779280280,4,0.000000,0.0,2,00,0,0,29654671,20,2,1.000,-150,-75.0,34.00,17.0,380.0,49.0,2,95
03,1,DE5C6F,S,R1,S,0008,1779280320,1,0.000000,0.0,1,00,0,0,29654672,0,1,1.000,-79,-79.0,13.00,13.0,904.0,45.0,0,113
02,1,1D462D,S,N2-R1,S,0020,1779280340,4,0.000000,0.0,2,00,0,0,29654672,20,2,1.000,-150,-75.0,34.00,17.0,380.0,49.0,2,95
03,1,DE5C6F,S,R1,S,0009,1779280380,1,0.000000,0.0,1,00,0,0,29654673,0,1,1.000,-78,-78.0,14.00,14.0,904.0,46.0,0,113
02,1,1D462D,S,N2-R1,S,0021,1779280400,4,0.000000,0.0,2,00,0,0,29654673,20,2,1.000,-150,-75.0,34.00,17.0,380.0,49.0,2,95
03,1,DE5C6F,S,R1,S,000A,1779280440,1,0.000000,0.0,1,00,0,0,29654674,0,1,1.000,-79,-79.0,13.00,13.0,904.0,45.0,0,113
02,1,1D462D,S,N2-R1,S,0022,1779280460,4,0.000000,0.0,2,00,0,0,29654674,20,2,1.000,-151,-75.5,33.00,16.5,380.0,48.5,2,95
03,1,DE5C6F,S,R1,S,000B,1779280500,1,0.000000,0.0,1,00,0,0,29654675,0,1,1.000,-78,-78.0,14.00,14.0,904.0,46.0,0,113
02,1,1D462D,S,N2-R1,S,0023,1779280520,4,0.000000,0.0,2,00,0,0,29654675,20,2,1.000,-149,-74.5,35.00,17.5,380.0,49.5,2,95
03,1,DE5C6F,S,R1,S,000C,1779280560,1,0.000000,0.0,1,00,0,0,29654676,0,1,1.000,-78,-78.0,14.00,14.0,904.0,46.0,0,113
01,1,1D462D,S,N2,S,0024,1779280580,4,0.000000,0.0,1,00,0,0,29654676,20,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,2,116
03,1,DE5C6F,S,R1,S,000D,1779280620,1,0.000000,0.0,1,00,0,0,29654677,0,1,1.000,-79,-79.0,13.00,13.0,904.0,45.0,0,113
02,1,1D462D,S,N2-R1,S,0025,1779280640,4,0.000000,0.0,2,00,0,0,29654677,20,2,1.000,-149,-74.5,35.00,17.5,380.0,49.5,2,95
03,1,DE5C6F,S,R1,S,000E,1779280680,1,0.000000,0.0,1,00,0,0,29654678,0,1,1.000,-79,-79.0,13.00,13.0,904.0,45.0,0,113
02,1,1D462D,S,N2-R1,S,0026,1779280700,4,0.000000,0.0,2,00,0,0,29654678,20,2,1.000,-151,-75.5,33.00,16.5,380.0,48.5,2,95
03,1,DE5C6F,S,R1,S,000F,1779280740,1,0.000000,0.0,1,00,0,0,29654679,0,1,1.000,-78,-78.0,14.00,14.0,904.0,46.0,0,113
02,1,1D462D,S,N2-R1,S,0027,1779280760,4,0.000000,0.0,2,00,0,0,29654679,20,2,1.000,-150,-75.0,34.00,17.0,380.0,49.0,2,95
03,1,DE5C6F,S,R1,S,0010,1779280800,1,0.000000,0.0,1,00,0,0,29654680,0,1,1.000,-78,-78.0,14.00,14.0,904.0,46.0,0,113
02,1,1D462D,S,N2-R1,S,0028,1779280820,4,0.000000,0.0,2,00,0,0,29654680,20,2,1.000,-154,-77.0,30.00,15.0,380.0,47.0,2,95
03,1,DE5C6F,S,R1,S,0011,1779280860,1,0.000000,0.0,1,00,0,0,29654681,0,1,1.000,-82,-82.0,10.00,10.0,904.0,42.0,0,113
02,1,1D462D,S,N2-R1,S,0029,1779280880,4,0.000000,0.0,2,00,0,0,29654681,20,2,1.000,-151,-75.5,33.00,16.5,380.0,48.5,2,95
03,1,DE5C6F,S,R1,S,0012,1779280920,1,0.000000,0.0,1,00,0,0,29654682,0,1,1.000,-77,-77.0,15.00,15.0,904.0,47.0,0,113
02,1,1D462D,S,N2-R1,S,002A,1779280940,4,0.000000,0.0,2,00,0,0,29654682,20,2,1.000,-150,-75.0,34.00,17.0,380.0,49.0,2,95
03,1,DE5C6F,S,R1,S,0013,1779280980,1,0.000000,0.0,1,00,0,0,29654683,0,1,1.000,-78,-78.0,14.00,14.0,904.0,46.0,0,113
02,1,1D462D,S,N2-R1,S,002B,1779281000,4,0.000000,0.0,2,00,0,0,29654683,20,2,1.000,-150,-75.0,34.00,17.0,380.0,49.0,2,95
03,1,DE5C6F,S,R1,S,0014,1779281040,1,0.000000,0.0,1,00,0,0,29654684,0,1,1.000,-80,-80.0,12.00,12.0,904.0,44.0,0,113
01,1,1D462D,S,N2,S,002C,1779281060,4,0.000000,0.0,1,00,0,0,29654684,20,1,1.000,-83,-83.0,9.00,9.0,928.0,41.0,2,116
03,1,DE5C6F,S,R1,S,0015,1779281100,1,0.000000,0.0,1,00,0,0,29654685,0,1,1.000,-80,-80.0,12.00,12.0,904.0,44.0,0,113
02,1,1D462D,S,N2-R1,S,002D,1779281120,4,0.000000,0.0,2,00,0,0,29654685,20,2,1.000,-153,-76.5,31.00,15.5,380.0,47.5,2,95
03,1,DE5C6F,S,R1,S,0016,1779281160,1,0.000000,0.0,1,00,0,0,29654686,0,1,1.000,-74,-74.0,18.00,18.0,904.0,50.0,0,113
02,1,1D462D,S,N2-R1,S,002E,1779281180,4,0.000000,0.0,2,00,0,0,29654686,20,2,1.000,-146,-73.0,38.00,19.0,380.0,51.0,2,95
03,1,DE5C6F,S,R1,S,0017,1779281220,1,0.000000,0.0,1,00,0,0,29654687,0,1,1.000,-74,-74.0,18.00,18.0,904.0,50.0,0,113
01,1,1D462D,S,N2,S,002F,1779281240,4,0.000000,0.0,1,00,0,0,29654687,20,1,1.000,-82,-82.0,10.00,10.0,928.0,42.0,2,116
03,1,DE5C6F,S,R1,S,0018,1779281280,1,0.000000,0.0,1,00,0,0,29654688,0,1,1.000,-80,-80.0,12.00,12.0,904.0,44.0,0,113
